"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-02-17","2.0",",,S","19.8","H,,S","23.1",",,S","18.0",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-02-18","14.0",",,S","19.6","H,,S","23.1",",,S","18.5",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-02-19","0.5",",,S","22.6","H,,S","30.9",",,S","18.4",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-02-20","0.0",",,S","19.8","H,,S","32.3",",,S","10.4",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-02-21","1.0",",,S","18.5","H,,S","26.6",",,S","10.4",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-02-22","1.0",",,S","20.2","H,,S","29.2",",,S","9.0",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-02-23","0.0",",,S","21.6","H,,S","31.4",",,S","11.1",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-02-24",,,"23.7","H,,S",,,"19.6",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-02-25",,,"20.3","H,,S","27.8",",,S","15.9",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-02-26",,,"19.4","H,,S","27.8",",,S","12.8",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-02-27",,,"22.6","H,,S","28.8",",,S","18.5",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-02-28","1.0",",,S","23.2","H,,S","28.8",",,S","20.8",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-03-01","0.5",",,S","23.1","H,,S","29.5",",,S","18.8",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-03-02","0.3",",,S","21.7","H,,S","34.3",",,S","14.9",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-03-08",,,"23.3","H,,S","30.9",",,S","16.1",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-03-09",,,"20.9","H,,S","32.7",",,S","14.3",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-03-10",,,"22.4","H,,S","32.7",",,S","13.4",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-03-11",,,"20.4","H,,S","29.8",",,S","16.0",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-03-12",,,"19.1","H,,S","29.8",",,S","15.0",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-03-13",,,"21.4","H,,S",,,"11.3",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-03-14",,,"20.2","H,,S",,,"15.7",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-03-16","5.1",",,S","20.6","H,,S","24.2",",,S","18.2",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-03-17","1.0",",,S","22.5","H,,S",,,"19.7",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-03-18","1.0",",,S","20.2","H,,S","24.5",",,S","17.0",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-03-19","0.0",",,S","21.4","H,,S","27.0",",,S","16.4",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-03-20",,,"21.1","H,,S","27.0",",,S","17.7",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-03-21",,,"20.7","H,,S","28.4",",,S","14.4",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-03-22",,,"20.5","H,,S","28.4",",,S","13.0",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-03-23","0.5",",,S","20.7","H,,S","27.2",",,S","19.1",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-03-24","4.1",",,S","22.9","H,,S","28.2",",,S","19.1",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-03-25","0.5",",,S","20.8","H,,S","27.3",",,S","15.3",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-03-26","0.3",",,S","18.0","H,,S","27.3",",,S","13.7",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-03-27","0.5",",,S","15.1","H,,S","23.0",",,S","7.5",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-03-28","0.3",",,S","17.6","H,,S","28.1",",,S","6.9",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-03-29","0.0",",,S","18.4","H,,S","23.0",",,S","15.4",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-03-30",,,"18.5","H,,S","24.8",",,S","14.8",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-03-31",,,"18.5","H,,S","27.1",",,S","10.2",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-04-01",,,"19.9","H,,S","29.7",",,S","6.6",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-04-02",,,"20.4","H,,S",,,"10.6",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-04-03","0.5",",,S","20.9","H,,S","25.2",",,S","17.6",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-04-04","0.3",",,S","18.9","H,,S","27.2",",,S","12.2",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-04-05","0.0",",,S","18.7","H,,S","28.4",",,S","10.0",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-04-06",,,"15.7","H,,S",,,"10.8",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-04-07",,,"19.7","H,,S","26.5",",,S","14.7",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-04-08",,,"19.4","H,,S","26.5",",,S","14.5",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-04-09",,,"16.8","H,,S","24.6",",,S","15.3",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-04-10",,,"16.2","H,,S","23.3",",,S","8.6",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-04-11",,,"17.1","H,,S","23.3",",,S","12.5",",,S"
"SF000347620","UITENHAGE, SF","-33.7","25.433","157.0","2023-04-12",,,"15.9","H,,S","24.1",",,S","8.2",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-01",,,"11.1","H,,S","17.9",",,S","3.3",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-02",,,"12.9","H,,S","19.4",",,S","6.7",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-03",,,"13.6","H,,S","20.1",",,S","7.7",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-04",,,"12.3","H,,S","20.4",",,S","3.4",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-05",,,"12.0","H,,S","20.4",",,S","8.8",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-06",,,"9.2","H,,S","16.3",",,S","4.0",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-07",,,"7.0","H,,S","16.3",",,S","-0.7",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-08",,,"10.0","H,,S","20.5",",,S","1.1",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-09",,,"12.7","H,,S","20.5",",,S","5.2",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-10",,,"10.4","H,,S","19.9",",,S","7.0",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-11","4.1",",,S","7.1","H,,S","12.8",",,S","3.6",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-12","0.3",",,S","7.8","H,,S","16.1",",,S","-0.3",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-13","0.0",",,S","8.8","H,,S","18.2",",,S","0.3",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-14",,,"9.6","H,,S","18.2",",,S","1.4",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-15",,,"10.6","H,,S","20.1",",,S","2.9",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-16",,,"12.1","H,,S","21.7",",,S","4.7",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-17",,,"13.6","H,,S","21.7",",,S","6.5",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-18",,,"12.4","H,,S","20.3",",,S","4.9",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-19",,,"13.2","H,,S","20.4",",,S","4.2",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-20",,,"12.8","H,,S","20.4",",,S","8.4",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-21",,,"9.8","H,,S","19.7",",,S","3.6",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-22",,,"12.4","H,,S","20.7",",,S","3.1",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-23",,,"11.4","H,,S","20.7",",,S","4.5",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-24",,,"4.8","H,,S","18.4",",,S","-2.2",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-25",,,"6.1","H,,S","16.3",",,S","-2.7",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-26",,,"10.9","H,,S","21.5",",,S","1.6",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-27",,,"12.8","H,,S","21.5",",,S","6.3",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-28",,,"14.4","H,,S","23.1",",,S","6.8",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-29",,,"9.6","H,,S","23.1",",,S","3.0",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-30",,,"7.1","H,,S","16.5",",,S","-0.3",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-07-31",,,"5.6","H,,S","13.8",",,S","0.2",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-01",,,"5.9","H,,S","15.5",",,S","-1.3",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-02",,,"11.7","H,,S","17.8",",,S","5.7",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-03",,,"12.9","H,,S","18.6",",,S","8.8",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-04",,,"11.4","H,,S","18.9",",,S","7.6",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-05",,,"10.8","H,,S","19.1",",,S",,
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-06",,,"12.2","H,,S","20.0",",,S","3.7",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-07",,,"13.7","H,,S","23.8",",,S","5.1",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-08",,,"11.3","H,,S","23.8",",,S","5.7",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-09",,,"11.8","H,,S","20.3",",,S","3.0",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-10",,,"12.2","H,,S","22.7",",,S","4.6",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-11",,,"15.0","H,,S","23.8",",,S","3.5",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-12",,,"11.9","H,,S","23.8",",,S","4.7",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-13",,,"8.3","H,,S","18.7",",,S","3.0",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-14",,,"5.4","H,,S","14.8",",,S","-0.1",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-15",,,"5.3","H,,S","15.0",",,S","-4.0",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-16",,,"12.2","H,,S","21.4",",,S","2.7",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-17",,,"10.5","H,,S","21.4",",,S","3.3",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-18",,,"7.7","H,,S","18.6",",,S","3.1",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-19","2.0",",,S","8.7","H,,S","15.5",",,S","4.9",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-20","0.0",",,S","6.6","H,,S","15.5",",,S","1.2",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-21",,,"8.2","H,,S","17.3",",,S","-1.6",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-22",,,"12.7","H,,S","21.2",",,S","2.8",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-23",,,"13.1","H,,S","23.8",",,S","5.5",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-24",,,"17.3","H,,S","26.1",",,S","7.6",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-25",,,"15.2","H,,S","26.1",",,S","7.2",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-26",,,"10.1","H,,S","21.1",",,S","0.2",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-27",,,"10.8","H,,S","20.3",",,S","1.5",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-28",,,"13.8","H,,S","24.2",",,S","3.8",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-29",,,"10.1","H,,S","24.2",",,S","0.9",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-30",,,"6.8","H,,S","19.2",",,S","1.7",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-08-31",,,"10.2","H,,S","21.5",",,S","-1.8",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-01",,,"15.4","H,,S","22.4",",,S","10.2",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-02",,,"18.8","H,,S","26.6",",,S","12.4",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-03",,,"16.7","H,,S","26.6",",,S","10.4",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-04",,,"16.5","H,,S","24.5",",,S","8.8",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-05",,,"9.1","H,,S","24.5",",,S","3.9",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-06",,,"12.1","H,,S","22.2",",,S","-0.3",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-07",,,"14.8","H,,S","26.1",",,S","5.8",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-08",,,"18.2","H,,S","27.6",",,S","7.9",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-09",,,"17.9","H,,S","27.9",",,S","5.1",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-10",,,"18.0","H,,S","28.5",",,S","5.6",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-11",,,"17.6","H,,S","28.5",",,S","8.3",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-12",,,"11.8","H,,S","24.8",",,S","3.5",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-13",,,"13.3","H,,S","23.3",",,S","1.7",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-14",,,"17.8","H,,S","27.8",",,S","7.7",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-15",,,"20.2","H,,S","28.7",",,S","12.2",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-16",,,"22.2","H,,S","30.4",",,S","11.8",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-17","1.0",",,S","17.6","H,,S","30.4",",,S","13.4",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-18","10.9",",,S","15.9","H,,S","18.9",",,S","10.4",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-19","0.0",",,S","9.9","H,,S","18.9",",,S","7.1",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-20","0.3",",,S","8.4","H,,S","14.0",",,S","4.5",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-21","0.0",",,S","10.9","H,,S","20.5",",,S","3.4",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-22",,,"16.8","H,,S","24.1",",,S","6.8",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-23",,,"16.9","H,,S","25.0",",,S","7.3",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-24",,,"20.4","H,,S","28.7",",,S","8.0",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-25",,,"23.0","H,,S","28.8",",,S","13.8",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-26",,,"18.5","H,,S","28.8",",,S","15.2",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-27",,,"20.0","H,,S","28.0",",,S","6.0",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-28","1.0",",,S","18.3","H,,S","28.0",",,S","14.3",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-29","0.5",",,S","24.1","H,,S","30.6",",,S","14.4",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-09-30","0.0",",,S","20.2","H,,S","30.6",",,S","13.0",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-01",,,"19.3","H,,S","28.7",",,S","7.9",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-02",,,"24.1","H,,S",,,"12.3",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-03",,,"20.8","H,,S","29.5",",,S","14.4",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-04",,,"17.5","H,,S","29.6",",,S","7.6",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-05",,,"20.3","H,,S","29.7",",,S","9.0",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-06",,,"20.7","H,,S","30.0",",,S","12.7",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-07",,,"17.4","H,,S","30.0",",,S","10.2",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-08",,,"21.9","H,,S","33.0",",,S","8.9",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-09",,,"24.1","H,,S","33.4",",,S","14.1",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-10",,,"24.2","H,,S","34.2",",,S","11.9",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-11",,,"26.3","H,,S","35.3",",,S","18.6",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-12",,,"26.7","H,,S","35.3",",,S","17.7",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-13",,,"25.3","H,,S","33.8",",,S","16.0",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-14",,,"24.1","H,,S","33.2",",,S","15.1",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-15",,,"21.1","H,,S","31.7",",,S","15.3",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-16",,,"17.4","H,,S","28.2",",,S","14.7",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-17","3.0",",,S","21.2","H,,S","26.4",",,S","11.4",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-18","0.0",",,S","20.5","H,,S","27.2",",,S","13.5",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-19",,,"22.6","H,,S","30.4",",,S","14.6",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-20",,,"25.7","H,,S","32.6",",,S","18.4",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-21",,,"23.4","H,,S","32.6",",,S","17.7",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-22",,,"20.5","H,,S","31.6",",,S","13.8",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-23","3.0",",,S","21.2","H,,S","30.5",",,S","15.1",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-24","0.0",",,S","22.3","H,,S","30.0",",,S","13.0",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-25",,,"22.3","H,,S","30.0",",,S","15.0",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-26",,,"21.6","H,,S","26.5",",,S","12.0",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-27",,,"22.7","H,,S","31.9",",,S","12.7",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-28",,,"20.1","H,,S","31.9",",,S","11.4",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-29",,,"23.6","H,,S","32.9",",,S","16.2",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-30",,,"23.4","H,,S","32.9",",,S","15.3",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-10-31",,,"17.8","H,,S","31.8",",,S","9.0",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-11-01",,,"18.6","H,,S","27.5",",,S","8.3",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-11-02","1.0",",,S","18.9","H,,S","29.0",",,S","13.3",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-11-03","29.0",",,S","16.5","H,,S","29.0",",,S","11.4",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-11-04","10.9",",,S","17.2","H,,S","27.4",",,S","10.9",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-11-05","14.0",",,S","18.6","H,,S","27.4",",,S","10.1",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-11-06","0.3",",,S","22.2","H,,S","29.0",",,S","12.9",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-11-07","0.0",",,S","19.2","H,,S","29.0",",,S","16.9",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-11-08","1.0",",,S","19.6","H,,S","26.0",",,S","14.7",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-11-09","0.8",",,S","19.1","H,,S","26.5",",,S","13.3",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-11-10","0.0",",,S","22.2","H,,S","30.3",",,S","9.8",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-11-11","0.3",",,S","21.0","H,,S","26.4",",,S","15.5",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-11-12","14.0",",,S","18.4","H,,S","26.4",",,S","13.9",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-11-13","18.0",",,S","16.1","H,,S","24.9",",,S","9.6",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-11-14","0.0",",,S","17.6","H,,S","26.1",",,S","8.7",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-11-15",,,"23.8","H,,S","31.9",",,S","15.5",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-11-16",,,"19.4","H,,S","31.9",",,S","10.9",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-11-17",,,"22.0","H,,S","30.4",",,S","11.0",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-11-18",,,"21.6","H,,S","30.4",",,S","11.7",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-11-19",,,"17.1","H,,S","30.2",",,S","10.7",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-11-20",,,"18.6","H,,S","26.6",",,S","6.9",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-11-21",,,"22.9","H,,S","31.7",",,S","12.0",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-11-22",,,"21.5","H,,S","27.0",",,S","15.1",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-11-23",,,"25.6","H,,S","30.9",",,S","13.2",",,S"
"SFM00068538","DEAAR UA, SF","-30.667","24.017","1287.0","2022-11-24",,,"22.1","H,,S","30.9",",,S","12.9",",,S"
